line_offset,speed,yaw,steer,throttle,reward
-0.00390625,2.9811026973799835,1.0456794927836572e-05,-0.0018499706890331789,39.88900175865801,1.0
-0.00390625,3.12449311340466,1.0456794927836572e-05,-0.002267978896103897,39.86392126623377,1.0
-0.00390625,3.2678438678988186,1.0456794927836572e-05,-0.002291416396103897,39.862515016233765,1.0
-0.004073183760683756,3.4111889593377236,1.6640423062368605e-05,-0.00269145646020645,39.83851261238761,1.0
-0.004240117521367511,3.554544914943344,1.6640423062368605e-05,-0.002758630605505592,39.83448216366966,1.0
-0.004407051282051266,3.6967351525367027,1.6640423062368605e-05,-0.0028268063533688405,39.83039161879787,1.0
-0.004407051282051266,3.8396037839537893,1.6640423062368605e-05,-0.0025193811396936362,39.84883713161838,1.0
-0.004407051282051266,3.982519077908364,1.6640423062368605e-05,-0.002545823447385944,39.84725059315684,1.0
-0.004407051282051266,4.125341717730744,4.539949878485984e-05,-0.0025722657550782515,39.845664054695305,1.0
-0.004407051282051266,4.268036085134609,4.539949878485984e-05,-0.002598708062770559,39.84407751623377,1.0
-0.004407051282051266,4.41060548346426,4.539949878485984e-05,-0.0026251503704628667,39.84249097777223,1.0
-0.004407051282051266,4.553071238683388,4.539949878485984e-05,-0.0026515926781551743,39.84090443931069,1.0
-0.004407051282051266,4.69546095909328,4.539949878485984e-05,-0.002678034985847482,39.83931790084915,1.0
-0.004240117521367511,4.837801599012374,8.705680138413527e-05,-0.0023278747294372365,39.86032751623377,1.0
-0.004073183760683756,4.980116083367557,8.705680138413527e-05,-0.002310580391830402,39.861365176490175,1.0
-0.00390625,5.122422348080527,8.705680138413527e-05,-0.0022922844516594615,39.862462932900435,1.0
-0.00390625,5.2647334961664916,8.705680138413527e-05,-0.002649589473026973,39.84102463161838,1.0
-0.00390625,5.407058858586961,8.705680138413527e-05,-0.002673026973026973,39.83961838161838,1.0
-0.00390625,5.549404781830317,0.00013828927729455737,-0.002696464473026973,39.838212131618384,1.0
-0.00390625,5.69177557445345,0.00013828927729455737,-0.0027199019730269726,39.83680588161838,1.0
-0.00390625,5.834173911441384,0.00013828927729455737,-0.0027433394730269726,39.83539963161838,1.0
-0.00390625,5.976601355449602,0.00013828927729455737,-0.0027667769730269727,39.833993381618384,1.0
-0.00390625,6.119058651138412,0.00013828927729455737,-0.0027902144730269727,39.83258713161838,1.0
-0.0040922619047619,6.261545951591079,0.00019823181044704074,-0.003233294830169819,39.80600231018981,1.0
-0.004278273809523799,6.404062998551344,0.00019823181044704074,-0.0033054674492174344,39.801671953046956,1.0
-0.004464285714285698,6.546609227428044,0.00019823181044704074,-0.0033787561396936257,39.797274631618386,1.0
-0.004464285714285698,6.689184058231376,0.00019823181044704074,-0.00303351804445554,39.81798891733267,1.0
-0.004464285714285698,6.831786772184824,0.00019823181044704074,-0.003060303758741254,39.81638177447552,1.0
-0.004475559163059158,6.9744167265407215,0.0002706210160877558,-0.0031125223734598927,39.8132486575924,1.0
-0.004486832611832618,7.117073196767196,0.0002706210160877558,-0.003142261731324255,39.81146429612055,1.0
-0.004498106060606077,7.259755595328197,0.0002706210160877558,-0.003172068729881255,39.80967587620712,1.0
-0.004498106060606077,7.402463333340675,0.0002706210160877558,-0.003176510468697973,39.80940937187812,1.0
-0.004498106060606077,7.545195751923601,0.0002706210160877558,-0.003203499105061609,39.8077900536963,1.0
-0.004510834147930927,7.687952060082999,0.00035750082257110906,-0.0032592023064301062,39.80444786161419,1.0
-0.004523562235255778,7.830731253861431,0.00035750082257110906,-0.003289525701672856,39.80262845789963,1.0
-0.004536290322580627,7.973532062917301,0.00035750082257110906,-0.00331992546543955,39.80080447207363,1.0
-0.004536290322580627,8.116352906119827,0.00035750082257110906,-0.0033216870327253344,39.80069877803648,1.0
-0.004536290322580627,8.25919184428166,0.00035750082257110906,-0.003348904774660818,39.79906571352035,1.0
-0.0043262768817204185,8.402046580556853,0.00045730331399662823,-0.0029023321940156712,39.82586006835906,1.0
-0.004116263440860209,8.544914460502104,0.00045730331399662823,-0.0028745264144457777,39.82752841513325,1.0
-0.00390625,8.687792575076173,0.00045730331399662823,-0.0028454605542307275,39.82927236674615,1.0
-0.00390625,8.830677612485406,0.00045730331399662823,-0.003288924935951145,39.802664503842934,1.0
-0.00390625,8.97356617762126,0.00045730331399662823,-0.003312362435951145,39.80125825384293,1.0
-0.004103535353535359,9.116454708653574,0.0005687578563388889,-0.003780875693526915,39.77314745838839,1.0
-0.004300820707070718,9.259339747210815,0.0005687578563388889,-0.003856001956153179,39.76863988263081,1.0
-0.004498106060606077,9.402217726870786,0.0005687578563388889,-0.003932311930900656,39.76406128414596,1.0
-0.004498106060606077,9.545085381010185,0.0005687578563388889,-0.003564729860193574,39.786116208388385,1.0
-0.004498106060606077,9.6879395546841,0.0005687578563388889,-0.00359171849655721,39.78449689020657,1.0
-0.004300820707070718,9.830777463020013,0.0006926667031614967,-0.0031736313753450763,39.809582117479295,1.0
-0.004103535353535359,9.973596512266068,0.0006926667031614967,-0.003148931249082449,39.811064125055054,1.0
-0.00390625,10.116394690849075,0.0006926667031614967,-0.003123047410698609,39.81261715535808,1.0
-0.00390625,10.25917025446781,0.0006926667031614967,-0.0035410556177693274,39.78753666293384,1.0
-0.00390625,10.401921992599627,0.0006926667031614967,-0.0035644931177693275,39.786130412933844,1.0
-0.0037302927927928,10.544649060340017,0.0008325324974882447,-0.0031909711583098838,39.80854173050141,1.0
-0.0035543355855855996,10.68735115340518,0.0008325324974882447,-0.0031683078700215973,39.8099015277987,1.0
-0.0033783783783783994,10.830028290025512,0.0008325324974882447,-0.0031445888384900676,39.8113246696906,1.0
-0.0033783783783783994,10.972680709997277,0.0008325324974882447,-0.0035167735231747383,39.788993588609515,1.0
-0.0033783783783783994,11.11530907296684,0.0008325324974882447,-0.0035370437934450086,39.7877773723933,1.0
-0.003096846846846857,11.257914275499152,0.0009811279598662195,-0.002922178928580119,39.82466926428519,1.0
-0.0028153153153153143,11.40049756235816,0.0009811279598662195,-0.0028686879375891257,39.827878723744654,1.0
-0.0025337837837837718,11.5430603357382,0.0009811279598662195,-0.0028135077574089427,39.83118953455546,1.0
-0.0025337837837837718,11.685603935152287,0.0009811279598662195,-0.0033917735231747304,39.796493588609515,1.0
-0.0025337837837837718,11.828129929853121,0.0009811279598662195,-0.003406976225877433,39.795581426447356,1.0
-0.0027449324324324196,11.970639890731245,0.0011373934611903355,-0.003898530279931485,39.76608818320411,1.0
-0.002956081081081067,12.1131355585214,0.0011373934611903355,-0.003969053928580132,39.76185676428519,1.0
-0.0031672297297297147,12.255618465143016,0.0011373934611903355,-0.004040844469120673,39.75754933185276,1.0
-0.0031672297297297147,12.398090239132024,0.0011373934611903355,-0.003637550550201756,39.781746966987896,1.0
-0.0031672297297297147,12.540552333149272,0.0011373934611903355,-0.0036565539285801345,39.78060676428519,1.0
-0.0030518800050050032,12.683006189094922,0.0013051044039212208,-0.0034153283279795637,39.795080300321224,1.0
-0.0029365302802802917,12.825452984627928,0.0013051044039212208,-0.003404110078480067,39.79575339529119,1.0
-0.0028211805555555802,12.967893954164838,0.0013051044039212208,-0.003392199730632223,39.796468016162066,1.0
-0.0028211805555555802,13.110330137358533,0.0013051044039212208,-0.0036398262634149796,39.7816104241951,1.0
-0.0028211805555555802,13.252762494557382,0.0013051044039212208,-0.003656753346748313,39.7805947991951,1.0
-0.002604166666666685,13.39519181970958,0.0014905406747913468,-0.0031840970967482994,39.8089541741951,1.0
-0.00238715277777779,13.537618843791162,0.0014905406747913468,-0.003144166541192742,39.81135000752843,1.0
-0.002170138888888895,13.680044163017127,0.0014905406747913468,-0.003102933902303852,39.81382396586177,1.0
-0.002170138888888895,13.822468086140862,0.0014905406747913468,-0.0035499825134149756,39.787001049195105,1.0
-0.002170138888888895,13.964890903700653,0.0014905406747913468,-0.003563003346748309,39.7862197991951,1.0
-0.0020347968936678673,14.107312749493204,0.00168429979714576,-0.0032706926388630033,39.80375844166822,1.0
-0.0018994548984468396,14.249733778239605,0.00168429979714576,-0.003248253869448427,39.80510476783309,1.0
-0.0017641129032258118,14.392153968908325,0.00168429979714576,-0.0032250030480625246,39.80649981711625,1.0
-0.0017641129032258118,14.534573078549894,0.00168429979714576,-0.0035062717159239343,39.78962369704456,1.0
-0.0017641129032258118,14.676990846994704,0.00168429979714576,-0.003516856393343289,39.7889886163994,1.0
-0.0020441308243727696,14.819406904063207,0.001885176430008625,-0.004159161500870181,39.75045030994779,1.0
-0.0023241487455197274,14.961820901020674,0.001885176430008625,-0.0042431108736300386,39.7454133475822,1.0
-0.002604166666666685,15.104232238606047,0.001885176430008625,-0.004328740353916779,39.740275578764994,1.0
-0.002604166666666685,15.246640524123476,0.001885176430008625,-0.0037843295116228633,39.77294022930263,1.0
-0.002604166666666685,15.389045117871357,0.001885176430008625,-0.003799954511622864,39.77200272930263,1.0
-0.0025252525252525415,15.531445472692958,0.002102183074409687,-0.003637549208592556,39.781747047484444,1.0
-0.002446338383838398,15.67384071008535,0.002102183074409687,-0.0036324987035420506,39.782050077787474,1.0
-0.002367424242424254,15.816230223210615,0.002102183074409687,-0.0036269747136430607,39.78238151718141,1.0
-0.002367424242424254,15.958613317017763,0.002102183074409687,-0.003799007541925894,39.772059547484446,1.0
-0.002367424242424254,16.10098934546817,0.002102183074409687,-0.00381321208738044,39.771207274757174,1.0
-0.0018524056353003877,16.243357626261414,0.0023398035891985425,-0.002665534655163543,39.84006792069019,1.0
-0.0013373870281765214,16.385717567376552,0.0023398035891985425,-0.0025448043255516355,39.8473117404669,1.0
-0.000822368421052655,16.528068705354418,0.0023398035891985425,-0.002420983884296985,39.85474096694218,1.0
-0.000822368421052655,16.670410137614493,0.0023398035891985425,-0.0034559553090710337,39.79264268145574,1.0
-0.000822368421052655,16.812741368170666,0.0023398035891985425,-0.0034608895195973495,39.792346628824156,1.0
-0.0009594298245614122,16.955061817676025,0.0025794451934065665,-0.003775034256439422,39.77349794461364,1.0
-0.0010964912280701695,17.0973713337208,0.0025794451934065665,-0.003815878554685033,39.7710472867189,1.0
-0.001233552631578927,17.239669407369348,0.0025794451934065665,-0.003857545221351696,39.7685472867189,1.0
-0.001233552631578927,17.381955718694318,0.0025794451934065665,-0.003590823730123655,39.78455057619258,1.0
-0.001233552631578927,17.524229903516424,0.0025794451934065665,-0.0035982250459131292,39.78410649724521,1.0
-0.0006112197724039703,17.666491752806067,0.0028213480516145312,-0.0022016434314039005,39.86790139411577,1.0
1.1113086770986325e-05,17.808740967682752,0.0028213480516145312,0.0012475106685632857,39.925149359886206,1.0
0.0006334459459459429,17.95097763397168,0.0028213480516145312,0.0014068945590327005,39.91558632645804,1.0
0.0006334459459459429,18.093201134441617,0.0028213480516145312,0.00016602951635846298,39.990038229018495,1.0
0.0006334459459459429,18.23541198416624,0.0028213480516145312,0.00016983019203413864,39.98981018847795,1.0
0.0005669732232232253,18.37761016834388,0.003051136612244914,2.3668405247363272e-05,39.99857989568516,1.0
0.0005005005005005078,18.519795572739923,0.003051136612244914,1.0053227569687155e-05,39.99939680634582,1.0
0.0004340277777777901,18.661968553114914,0.003051136612244914,-3.9607864443257416e-06,39.99976235281334,1.0
0.0004340277777777901,18.804129010326733,0.003051136612244914,0.0001315888256677763,39.99210467045993,1.0
0.0004340277777777901,18.946276939308838,0.003051136612244914,0.00013419299233444304,39.991948420459934,1.0
-0.0004918981481481325,19.088412370843187,0.0031804477676414633,-0.001977777777777767,39.88133333333333,1.0
-0.001417824074074055,19.230535443609362,0.0031804477676414633,-0.0022177662037036923,39.86693402777778,1.0
-0.002343749999999978,19.37264629008767,0.0031804477676414633,-0.002463310185185173,39.852201388888886,1.0
-0.002343749999999978,19.514744969071515,0.0031804477676414633,-0.0006255208333333273,39.96246875,1.0
-0.002343749999999978,19.656831770517538,0.0031804477676414633,-0.0006395833333333272,39.961625,1.0
-0.0017485119047618847,19.79890698155061,0.003281477738918421,0.000689211309523811,39.95864732142857,1.0
-0.0011532738095237915,19.94097059773176,0.003281477738918421,0.0008311011904761916,39.950133928571425,1.0
-0.0005580357142856984,20.083022617392544,0.003281477738918421,0.0009765625000000007,39.94140625,1.0
-0.0005580357142856984,20.22506344414256,0.003281477738918421,-0.0002172619047618998,39.986964285714286,1.0
-0.0005580357142856984,20.367093080063533,0.003281477738918421,-0.00022061011904761396,39.98676339285714,1.0
-0.0005649250440917056,20.509111770645852,0.0033676118993190003,-0.00023950066137568043,39.98562996031746,1.0
-0.0005718143738977129,20.651119360188787,0.0033676118993190003,-0.0002446538800705687,39.985320767195766,1.0
-0.0005787037037037202,20.793116003581808,0.0033676118993190003,-0.00024984843474429265,39.985009093915345,1.0
-0.0005787037037037202,20.935101706197603,0.0033676118993190003,-0.00023954199735450054,39.98562748015873,1.0
-0.0005787037037037202,21.077076475016067,0.0033676118993190003,-0.00024301421957672285,39.9854191468254,1.0
-0.0005594135802469332,21.2190403116138,0.003416280407634416,-0.00020296792328043385,39.987821924603175,1.0
-0.0005401234567901462,21.360993204204572,0.003416280407634416,-0.00020138613315697775,39.98791683201058,1.0
-0.0005208333333333592,21.502935128159745,0.003416280407634416,-0.0001996886022927814,39.988018683862435,1.0
-0.0005208333333333592,21.64486603399245,0.003416280407634416,-0.00024139384920635542,39.985516369047616,1.0
-0.0005208333333333592,21.78678585971016,0.003416280407634416,-0.00024451884920635556,39.98532886904762,1.0
-0.0008680555555555802,21.928694522380667,0.003456116570721628,-0.0010309771825396863,39.93814136904762,1.0
-0.0012152777777778012,22.070591932336747,0.003456116570721628,-0.0011250744047619082,39.93249553571429,1.0
-0.0015625000000000222,22.212477893238137,0.003456116570721628,-0.0012212549603174637,39.92672470238095,1.0
-0.0015625000000000222,22.354352453683916,0.003456116570721628,-0.0005361855158730218,39.96782886904762,1.0
-0.0015625000000000222,22.496215407491537,0.003456116570721628,-0.000545560515873022,39.96726636904762,1.0
-0.0030145202020202175,22.638066704225114,0.0034993436190791658,-0.003830693091630583,39.77015841450216,1.0
-0.004466540404040413,22.77990599773676,0.0034993436190791658,-0.004220497384559874,39.74677015692641,1.0
-0.005918560606060608,22.92173245106619,0.0034993436190791658,-0.004619013798701286,39.722859172077925,1.0
-0.005918560606060608,23.06354736121944,0.0034993436190791658,-0.0017504847582972595,39.89497091450217,1.0
-0.005918560606060608,23.205349956213578,0.0034993436190791658,-0.0017859961219336231,39.89284023268398,1.0
-0.007293921356421355,23.347141072212928,0.0035963505760868105,-0.004924321338383833,39.70454071969697,1.0
-0.008669282106782103,23.488918652535176,0.0035963505760868105,-0.005320177218614712,39.68078936688312,1.0
-0.01004464285714285,23.630682353910125,0.0035963505760868105,-0.005724285263347754,39.65654288419913,1.0
-0.01004464285714285,23.77243369671588,0.0035963505760868105,-0.0030338316197691187,39.81797010281385,1.0
-0.01004464285714285,23.91417199405998,0.0035963505760868105,-0.0030940994769119755,39.81435403138528,1.0
-0.009734623015873004,24.055898099311598,0.0037965904688135213,-0.0024549625721500615,39.852702245671,1.0
-0.00942460317460316,24.197609931083253,0.0037965904688135213,-0.002434005230880223,39.853959686147185,1.0
-0.009114583333333315,24.339308019388053,0.0037965904688135213,-0.002411187770562758,39.855328733766235,1.0
-0.009114583333333315,24.48099228179891,0.0037965904688135213,-0.003085914953102449,39.814845102813855,1.0
-0.009114583333333315,24.62266276080748,0.0037965904688135213,-0.0031406024531024485,39.811563852813855,1.0
-0.009309147509578527,24.764319388727117,0.004058865998966085,-0.0036342267347116474,39.7819463959173,1.0
-0.009503711685823738,24.90596214708252,0.004058865998966085,-0.0037398900488878895,39.77560659706673,1.0
-0.00969827586206895,25.04759084810522,0.004058865998966085,-0.0038467207481216095,39.7691967551127,1.0
-0.00969827586206895,25.189205404837313,0.004058865998966085,-0.0035157820508035986,39.78905307695178,1.0
-0.00969827586206895,25.3308056677314,0.004058865998966085,-0.003573971705976012,39.78556169764144,1.0
-0.011473530061892112,25.472391581989157,0.004343249800108941,-0.007637134835949479,39.54177190984303,1.0
-0.013248784261715274,25.61396295091826,0.004343249800108941,-0.00816044109147556,39.510373534511466,1.0
-0.015024038461538436,25.755518095791786,0.004343249800108941,-0.008694398872200582,39.47833606766797,1.0
-0.015024038461538436,25.897059513469586,0.004343249800108941,-0.005234034703323489,39.68595791780059,1.0
-0.015024038461538436,26.038586428555302,0.004343249800108941,-0.0053241789340927196,39.68054926395444,1.0
-0.015142978766025625,26.180101038339473,0.0047313360462925245,-0.005682652491785047,39.6590408504929,1.0
-0.015261919070512811,26.321599116386167,0.0047313360462925245,-0.005803959082329918,39.65176245506021,1.0
-0.015380859375,26.463081617120036,0.0047313360462925245,-0.005925979314701718,39.644441241117896,1.0
-0.015380859375,26.604549098825828,0.0047313360462925245,-0.005780383861977341,39.65317696828136,1.0
-0.015380859375,26.74600171435722,0.0047313360462925245,-0.005872669018227342,39.64763985890636,1.0
-0.015679253472222227,26.887439630512354,0.005244336969511521,-0.006638131257810686,39.60171212453136,1.0
-0.015977647569444458,27.028862541002255,0.005244336969511521,-0.006808595667532918,39.591484259948025,1.0
-0.016276041666666685,27.17027003542111,0.005244336969511521,-0.006980850441838467,39.58114897348969,1.0
-0.016276041666666685,27.3116627416996,0.005244336969511521,-0.006481718497394013,39.61109689015636,1.0
-0.016276041666666685,27.45304034663008,0.005244336969511521,-0.006579374747394014,39.60523751515636,1.0
-0.01687748015873018,27.59440312068362,0.0058273980172339965,-0.008033876235489255,39.517967425870644,1.0
-0.01747891865079367,27.735750181010165,0.0058273980172339965,-0.008289109370409883,39.50265343777541,1.0
-0.018080357142857162,27.877080820466354,0.0058273980172339965,-0.008547951136282905,39.48712293182302,1.0
-0.018080357142857162,28.018396734386982,0.0058273980172339965,-0.007453556295013061,39.552786622299216,1.0
-0.018080357142857162,28.1596973438231,0.0058273980172339965,-0.007562038437870204,39.54627769372779,1.0
-0.019122023809523825,28.3009833582294,0.006509377989206478,-0.01002052058072734,39.39876876515636,1.0
-0.020163690476190488,28.442252927657137,0.006509377989206478,-0.010401919390251146,39.37588483658493,1.0
-0.02120535714285715,28.583504819587816,0.006509377989206478,-0.010789568199774955,39.3526259080135,1.0
-0.02120535714285715,28.724742222182094,0.006509377989206478,-0.008833467009298773,39.46999197944207,1.0
-0.02120535714285715,28.86596417386706,0.006509377989206478,-0.008960699152155915,39.46235805087065,1.0
-0.02144303902116403,29.007172122007404,0.007327946542676762,-0.009624141612473377,39.4225515032516,1.0
-0.02168072089947091,29.148362591042073,0.007327946542676762,-0.00981364640744693,39.411181215553185,1.0
-0.02191840277777779,29.289536076696944,0.007327946542676762,-0.010004577293690309,39.39972536237858,1.0
-0.02191840277777779,29.43069358403154,0.007327946542676762,-0.00966072395374322,39.42035656277541,1.0
-0.02191840277777779,29.57183515373134,0.007327946542676762,-0.009792234370409887,39.41246593777541,1.0
-0.02303751361655774,29.712961081523616,0.008285811437914249,-0.012448458839364122,39.253092469638155,1.0
-0.02415662445533769,29.85407059770616,0.008285811437914249,-0.012873176295791128,39.227609422252534,1.0
-0.02527573529411764,29.99516152390762,0.008285811437914249,-0.01330460841725083,39.20172349496495,1.0
-0.02527573529411764,30.13623749394602,0.008285811437914249,-0.011218041151455633,39.32691753091266,1.0
-0.02527573529411764,30.277297357837096,0.008285811437914249,-0.011369695563220338,39.31781826620678,1.0
-0.02718577665441176,30.418343169875303,0.009392650163116512,-0.015830403283808577,39.05017580297149,1.0
-0.02909581801470588,30.559370041636416,0.009392650163116512,-0.01648248853197035,39.01105068808178,1.0
-0.031005859375,30.700373820922444,0.009392650163116512,-0.01714603402829387,38.97123795830237,1.0
-0.031005859375,30.841364305337887,0.009392650163116512,-0.013511986463955634,39.189280812162664,1.0
-0.031005859375,30.9823388072543,0.009392650163116512,-0.013698021620205635,39.178118702787664,1.0
-0.03254250919117648,31.12330284236842,0.010738363709780789,-0.017350738761749775,38.95895567429501,1.0
-0.034079159007352956,31.26424429132566,0.010738363709780789,-0.017939376169837998,38.92363742980972,1.0
-0.03561580882352944,31.405161410375833,0.010738363709780789,-0.01853723347682331,38.8877659913906,1.0
-0.03561580882352944,31.546064731880243,0.010738363709780789,-0.015677628697411523,39.059342278155306,1.0
-0.03561580882352944,31.68695184974835,0.010738363709780789,-0.0158913235503527,39.046520586978836,1.0
-0.03778777135854344,31.827827648516458,0.012366005807035079,-0.021004965882285474,38.73970204706287,1.0
-0.03995973389355745,31.968681072055332,0.012366005807035079,-0.02178771491940032,38.692737104835984,1.0
-0.04213169642857145,32.109506572233144,0.012366005807035079,-0.02258349573172525,38.644990256096484,1.0
-0.04213169642857145,32.25032069568087,0.012366005807035079,-0.018492360840268666,38.89045834958388,1.0
-0.04213169642857145,32.391118697444874,0.012366005807035079,-0.018745151018840098,38.8752909388696,1.0
-0.043305896577380966,32.531908407930864,0.014308494390163897,-0.021646936733125788,38.70118379601245,1.0
-0.044480096726190486,32.67267192277974,0.014308494390163897,-0.022207367350685323,38.66755795895888,1.0
-0.045654296875,32.81340968555186,0.014308494390163897,-0.022774843169137686,38.63350940985174,1.0
-0.045654296875,32.95413204080943,0.014308494390163897,-0.020700368652768662,38.75797788083388,1.0
-0.045654296875,33.094837621915794,0.014308494390163897,-0.02097429443401866,38.74154233395888,1.0
-0.04718967013888888,33.23553059613082,0.01658849286919856,-0.02471202229860198,38.51727866208388,1.0
-0.04872504340277776,33.37620167833685,0.01658849286919856,-0.02538821587499085,38.47670704750055,1.0
-0.05026041666666664,33.51684615029059,0.01658849286919856,-0.026073621690963087,38.43558269854221,1.0
-0.05026041666666664,33.6574767914063,0.01658849286919856,-0.023304437663185323,38.60173374020888,1.0
-0.05026041666666664,33.79809052310465,0.01658849286919856,-0.02360600016318532,38.58363999020888,1.0
-0.05274417562724013,33.938693585476486,0.019203013293181505,-0.02951092287823912,38.22934462730565,1.0
-0.05522793458781363,34.07927153642218,0.019203013293181505,-0.03046323022590939,38.172206186445436,1.0
-0.05771169354838712,34.219813731687765,0.019203013293181505,-0.03143044012734307,38.114173592359414,1.0
-0.05771169354838712,34.36034674702399,0.019203013293181505,-0.026809192367486412,38.391448457950816,1.0
-0.05771169354838712,34.50086370314352,0.019203013293181505,-0.027155462528776732,38.370672248273394,1.0
-0.059877457157258084,34.641378644368295,0.0222479738919969,-0.032387695391679946,38.0567382764992,1.0
-0.06204322076612904,34.78186024131495,0.0222479738919969,-0.03330139561849445,38.00191626289033,1.0
-0.064208984375,34.92230240125117,0.0222479738919969,-0.0342280904269622,37.94631457438227,1.0
-0.064208984375,35.062735511549484,0.0222479738919969,-0.030281817115470275,38.183090973071785,1.0
-0.064208984375,35.20315279671794,0.0222479738919969,-0.030667071021720275,38.15997573869679,1.0
-0.06615369073275862,35.34356824046354,0.025794540062689365,-0.03543958247107372,37.87362505173558,1.0
-0.06809839709051724,35.48395022984455,0.025794540062689365,-0.036334349443056475,37.81993903341661,1.0
-0.07004310344827586,35.624292935528,0.025794540062689365,-0.03724078465318578,37.76555292080885,1.0
-0.07004310344827586,35.764626531126986,0.025794540062689365,-0.033771630558358204,37.973702166498505,1.0
-0.07004310344827586,35.90494396781614,0.025794540062689365,-0.03419188917904786,37.94848664925713,1.0
-0.07179956896551724,36.04525809252795,0.02985308013819282,-0.03857473400663408,37.68551595960196,1.0
-0.07355603448275862,36.18553903426466,0.02985308013819282,-0.03945518659284095,37.63268880442954,1.0
-0.0753125,36.325781048630695,0.02985308013819282,-0.04034617797215133,37.57922932167092,1.0
-0.0753125,36.46601257305056,0.02985308013819282,-0.03728512193766855,37.762892683739885,1.0
-0.0753125,36.606227551114976,0.02985308013819282,-0.03773699693766855,37.735780183739884,1.0
-0.07922619047619049,36.746438177717536,0.034447168494068224,-0.04701815765195429,37.17891054088274,1.0
-0.08313988095238097,36.8866163448207,0.034447168494068224,-0.04849541955671617,37.09027482659703,1.0
-0.08705357142857145,36.89436295291829,0.034447168494068224,-0.049996163604335245,37.00023018373989,1.0
-0.08705357142857145,36.90040838309034,0.034447168494068224,-0.042691104080525705,37.43853375516846,1.0
-0.08705357142857145,36.87247382259165,0.034447168494068224,-0.043213425509097125,37.407194469454176,1.0
-0.08937551313628901,37.006858820293786,0.040295286075203295,-0.048974047430279374,37.061557154183234,1.0
-0.09169745484400658,37.126893004608746,0.040295286075203295,-0.05010471758627283,36.99371694482363,1.0
-0.09401939655172414,36.99768970583109,0.040295286075203295,-0.05124931939251254,36.92504083644925,1.0
-0.09401939655172414,36.866494751420525,0.040295286075203295,-0.04716955235638777,37.16982685861673,1.0
-0.09401939655172414,36.769538982721045,0.040295286075203295,-0.04773366873569811,37.13597987585811,1.0
-0.09427681992337165,36.89865100710577,0.04706846129115998,-0.04887853224144524,37.06728806551329,1.0
-0.09453424329501915,36.90051725653299,0.04706846129115998,-0.04951009354412721,37.02939438735237,1.0
-0.09479166666666666,36.83580099046161,0.04706846129115998,-0.05014319938703911,36.991408036777656,1.0
-0.09479166666666666,36.799698273289806,0.04706846129115998,-0.050197102643744086,36.98817384137536,1.0
-0.09479166666666666,36.76347338921299,0.04706846129115998,-0.050765852643744086,36.954048841375354,1.0
-0.09768205705705706,36.75918826872599,0.0544442359294914,-0.057855323364464806,36.52868059813211,1.0
-0.10057244744744744,36.72642838922571,0.0544442359294914,-0.059181355646747064,36.44911866119518,1.0
-0.10346283783783783,36.59272280076953,0.0544442359294914,-0.060524730271371716,36.368516183717695,1.0
-0.10346283783783783,36.457589338206986,0.0544442359294914,-0.05536472651761795,36.67811640894292,1.0
-0.10346283783783783,36.320850397826945,0.0544442359294914,-0.05598550354464498,36.6408697873213,1.0
-0.10297015765765766,36.432742431347556,0.06233497821433271,-0.05549479408518554,36.670312354888864,1.0
